,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
13637,RO10082122RO10082122_211,TO3,TO3,Congo DRC,RO10082122,RO10082122_2,RO10082122,11,Shipment Delivered,GSC,Distribution Order,RDC,Air,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DAP,0.23,0.23,35280.0,8114.4,35280.0,0.0,8114.4,4004.91,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-05-19,2020,2020-05,2020,2020-Q3,2020-02-17,2020,2020-02,2020,2020-Q2,2019-09-09,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-01-28,2020,2020-01,2020,2020 Q2,2020-02-17,2020,2020-02,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-21,2019,2019-10,2020,2020-Q1,2019-10-28,,2019-10-24,,2020-01-16,2020-01-19,2020-01-19,2020-02-17,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,13.0,3.0,84.0,32.0,,AD012,"RDD is 21/31, ADD was 5/19; the waiver was received earlier than expected to PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-92.0
13686,RO10076148PO100117792,TO3,TO3,Madagascar,RO10076148,PO10011779,PO10011779,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Other Non-Pharma,Medical Supplies,103696XUZ09C289,"Syringe, With Needle, 1 mL, 22G x 1.0 in, Auto-Disable, Sterile, Single Use, 100 Each                                           ",BOX,Each,100.0,,,,KGM             ,317CORE,,,,,N,"Wuxi Yushou Medical Appliances Co. Ltd. (Supplier, Missionpharma)","Wuxi Yushou Medical Appliances Co. Ltd. No. 215 Xigang Road, Dongbeitang Town, Wuxi City, Jiangsu Province, China",CN,Missionpharma A/S,Denmark,FCA,DAP,4.5,4.5,4070.0,18315.0,4070.0,0.0,18315.0,10557.56,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2019-12-04,2019,2019-12,2020,2020-Q1,2019-11-07,2019,2019-11,2020,2020-Q1,2019-05-16,2019,2019-05,2019,2019-Q3,2019-06-28,2019,2019-06,2019,2019-Q3,2019-11-03,2019,2019-11,2020,2020 Q1,2019-11-07,2019,2019-11,2020,2020-Q1,,,2019-05-16,2019-05-22,2019-05-29,2019-05-29,2019-07-01,2019,2019-07,2019,2019-Q4,2019-08-23,2019-08-26,2019-08-27,,2019-09-16,2019-09-19,2019-09-19,2019-11-07,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,33.0,56.0,21.0,52.0,,AD012,"the supplier could release production earlier than initially planned, and country is interested in getting products closer to the RDD.",AGREED_DELIVERY_DATE,-27.0
13948,RO10084142RO10084142_12,TO3,TO3,Madagascar,RO10084142,RO10084142_1,RO10084142,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DAP,0.23,0.23,1052352.0,242040.96,1052352.0,0.0,242040.96,27303.0,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,21.0,1.0,2,Delivered - Late,2020-04-03,2020,2020-04,2020,2020-Q3,2020-04-03,2020,2020-04,2020,2020-Q3,2019-10-24,2019,2019-10,2020,2020-Q1,2020-03-24,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020 Q3,2020-04-24,2020,2020-04,2020,2020-Q3,,,,2019-11-07,2019-11-08,2019-11-08,2020-01-31,2020,2020-01,2020,2020-Q2,2020-02-03,,,,2020-03-09,2020-03-13,2020-03-13,2020-04-24,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,84.0,,,46.0,,,,,
13989,RO10082136RO10082136_719,TO3,TO3,Congo DRC,RO10082136,RO10082136_7,RO10082136,19,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.85,0.85,30000.0,25500.0,30000.0,0.0,25500.0,7649.19,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-22,2020,2020-07,2020,2020-Q4,2020-04-09,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-03-06,2020,2020-03,2020,2020 Q2,2020-04-09,2020,2020-04,2020,2020-Q3,,,2019-10-08,2019-10-11,2019-10-11,2019-10-16,2019-12-03,2019,2019-12,2020,2020-Q1,2019-12-09,,2019-12-05,,2020-02-26,2020-02-27,2020-02-27,2020-04-09,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,48.0,2.0,83.0,43.0,,AD012,"""RDD is 12/31/2019, original ADD was 7/22/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.""",AGREED_DELIVERY_DATE,-104.0
14202,RO10081223RO10081223_19,TO3,TO3,Ghana,RO10081223,RO10081223_1,RO10081223,9,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DDP,8.5,8.5,21000.0,178500.0,21000.0,0.0,178500.0,3360.68,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-3.0,1.0,2,Delivered - On Time,2020-02-21,2020,2020-02,2020,2020-Q2,2020-02-21,2020,2020-02,2020,2020-Q2,2019-05-20,2019,2019-05,2019,2019-Q3,2020-01-16,2020,2020-01,2020,2020-Q2,2020-02-12,2020,2020-02,2020,2020 Q2,2020-02-18,2020,2020-02,2020,2020-Q2,2019-09-25,,,2019-10-08,2019-10-25,2019-10-25,2019-11-19,2019,2019-11,2020,2020-Q1,2019-11-25,,2019-11-20,,2019-12-13,2019-12-18,2019-12-18,2020-02-18,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,30.0,0.0,25.0,1.0,23.0,67.0,,,,,
14227,RO10084231RO10084231_12,TO3,TO3,Tanzania,RO10084231,RO10084231_1,RO10084231,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,198720.0,59616.0,198720.0,0.0,59616.0,15531.35,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-5.0,1.0,2,Delivered - On Time,2020-05-31,2020,2020-05,2020,2020-Q3,2020-05-31,2020,2020-05,2020,2020-Q3,2019-11-01,2019,2019-11,2020,2020-Q1,2020-05-31,2020,2020-05,2020,2020-Q3,2020-05-12,2020,2020-05,2020,2020 Q3,2020-05-26,2020,2020-05,2020,2020-Q3,,,,2019-11-08,2019-11-12,2019-11-14,2020-03-09,2020,2020-03,2020,2020-Q2,2020-03-13,,2020-03-17,,2020-03-23,2020-03-24,2020-03-24,2020-05-26,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,116.0,8.0,6.0,64.0,,AD998,"erroneously changed the ADD of this RO line by mixing two RO #, therefore resetting the ADD to its original date of 5/31",AGREED_DELIVERY_DATE,16.0
14450,RO10083206RO10083206_12,TO3,TO3,Liberia,RO10083206,RO10083206_1,RO10083206,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100031GNE06D03X,"Depot (SC) Medroxyprogesterone Acetate 104 mg/0.65 mL, Pre-Filled Uniject Device, 1 Syringe                                     ",UNT,Syringe,1.0,7.5e-05,CBM,0.00521,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.85,0.85,183000.0,155550.0,183000.0,0.0,155550.0,11018.95,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-1.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-04-28,2020,2020-04,2020,2020-Q3,2019-10-02,2019,2019-10,2020,2020-Q1,2020-03-31,2020,2020-03,2020,2020-Q2,2020-04-14,2020,2020-04,2020,2020 Q3,2020-04-27,2020,2020-04,2020,2020-Q3,,2019-10-02,,2019-11-18,2019-11-25,2019-11-26,2020-02-06,2020,2020-02,2020,2020-Q2,2020-02-11,,2020-02-12,,2020-03-13,2020-03-21,2020-03-21,2020-04-27,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,72.0,6.0,30.0,45.0,,,,,
14798,RO10091273RO10091273_14,TO3,TO3,Ghana,RO10091273,RO10091273_1,RO10091273,4,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,Y,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,1400000.0,1232000.0,1400000.0,0.0,1232000.0,41733.08,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,27.0,1.0,2,Delivered - Late,2020-07-16,2020,2020-07,2020,2020-Q4,2020-07-16,2020,2020-07,2020,2020-Q4,2020-03-20,2020,2020-03,2020,2020-Q2,2020-03-31,2020,2020-03,2020,2020-Q2,2020-07-20,2020,2020-07,2020,2020 Q4,2020-08-12,2020,2020-08,2020,2020-Q4,,,,2020-03-31,2020-03-31,2020-04-23,2020-04-24,2020,2020-04,2020,2020-Q3,2020-04-30,,2020-04-30,,2020-06-15,2020-06-20,2020-06-20,2020-08-12,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23.0,1.0,6.0,46.0,58.0,,,,,
14841,RO10090221PO100162872,TO3,TO3,Bangladesh,RO10090221,PO10016287,PO10016287,2,Shipment Delivered,GSC,Purchase Order,Direct Drop,Land,Injectable Contraceptives,Injectable Contraceptives,100125GPA08P32Y,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, SR, 1 Vial                                                        ",UNT,Vial,1.0,5e-05,CBM,0.0125,KGM             ,317MISSION,,,,,N,Incepta Pharmaceuticals Ltd,"Unit 1, Injectable Potent Drug (IPD) Krishnapura, Sahabelishor, Dhamrai, Dhaka, Bangladesh",BD,Incepta Pharmaceuticals Ltd,Bangladesh,DDP,DAP,0.53,0.53,301320.0,159699.6,301320.0,0.0,159699.6,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-8.0,1.0,2,Delivered - On Time,2020-11-03,2020,2020-11,2021,2021-Q1,2020-11-03,2020,2020-11,2021,2021-Q1,2020-02-27,2020,2020-02,2020,2020-Q2,2020-09-25,2020,2020-09,2020,2020-Q4,2020-10-15,2020,2020-10,2021,2021 Q1,2020-10-26,2020,2020-10,2021,2021-Q1,,,,2020-07-24,2020-07-27,2020-07-28,2020-08-21,2020,2020-08,2020,2020-Q4,2020-10-15,,,,,2020-11-13,,,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,24.0,,,,,SD000,No delay,ESTIMATED_DELIVERY_DATE,
14888,RO10074142RO10074142_12,TO3,TO3,Senegal,RO10074142,RO10074142_1,RO10074142,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,485200.0,426976.0,485200.0,0.0,426976.0,10333.0,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-08-19,2020,2020-08,2020,2020-Q4,2020-06-24,2020,2020-06,2020,2020-Q3,2019-04-09,2019,2019-04,2019,2019-Q3,2020-06-30,2020,2020-06,2020,2020-Q3,2020-06-19,2020,2020-06,2020,2020 Q3,2020-06-24,2020,2020-06,2020,2020-Q3,,,,2020-05-04,2020-05-06,2020-05-06,2020-05-06,2020,2020-05,2020,2020-Q3,2020-05-12,,2020-05-11,,2020-05-29,2020-06-05,2020-06-05,2020-06-24,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,18.0,26.0,,AD012,"Fresh Depo no longer produced by Pfizer, and stock at the RDC had a reduced shelflife. Country s approval to receive the available lots and for PSM to expedite the shipment was received.",AGREED_DELIVERY_DATE,-56.0
14945,RO10082141PO100127531,TO3,TO3,Congo DRC,RO10082141,PO10012753,PO10012753,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,13000.0,89700.0,13000.0,0.0,89700.0,4399.33,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-07-06,2020,2020-07,2020,2020-Q4,2020-04-06,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-02-27,2020,2020-02,2020,2020 Q2,2020-04-06,2020,2020-04,2020,2020-Q3,,,,2019-09-20,2019-09-20,2019-09-30,2019-11-12,2019,2019-11,2020,2020-Q1,2019-12-19,2019-12-20,2019-12-23,,2020-02-15,2020-02-19,2020-02-19,2020-04-06,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.0,43.0,38.0,57.0,51.0,,SD000,AGAD added., ,
15025,RO10088245PO100144091,TO3,TO3,Congo DRC,RO10088245,PO10014409,PO10014409,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,100129GYV01S0AE,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.0005099999999999999,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Netherlands,FCA,DAP,8.5,8.5,2448.0,20808.0,2448.0,0.0,20808.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2021-04-01,2021,2021-04,2021,2021-Q3,2021-01-15,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-10-31,2020,2020-10,2021,2021 Q1,2021-01-15,2021,2021-01,2021,2021-Q2,,,2020-02-06,2020-03-10,2020-03-10,2020-03-12,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-14,2020-07-28,2020-08-11,,2020-08-28,2020-09-01,2020-09-01,2021-01-15,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.0,2.0,20.0,118.0,31.0,140.0,,AD012,"RDD was 4/1/2020; original ADD was 4/1/2021 due to the global shortage and allocation of NXT w/ CPG. Production for DRC was allocated earlier than initially planned and the waiver leadtime was shorter than usual, so PSM could deliver earlier.",AGREED_DELIVERY_DATE,-76.0
15072,RO10088250PO100142241,TO3,TO3,Congo DRC,RO10088250,PO10014224,PO10014224,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,2000.0,13800.0,2000.0,0.0,13800.0,,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,18.0,1.0,2,Delivered - Late,2021-01-14,2021,2021-01,2021,2021-Q2,2021-01-14,2021,2021-01,2021,2021-Q2,2020-01-17,2020,2020-01,2020,2020-Q2,2020-11-30,2020,2020-11,2021,2021-Q1,2020-10-28,2020,2020-10,2021,2021 Q1,2021-02-01,2021,2021-02,2021,2021-Q2,,,2020-02-10,2020-02-26,2020-02-26,2020-02-27,2020-03-26,2020,2020-03,2020,2020-Q2,2020-07-02,2020-07-01,2020-07-21,,2020-08-06,2020-08-10,2020-08-10,2021-02-01,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,1.0,28.0,97.0,36.0,179.0,,SD000,AGAD added., ,
15759,RO10092158PO100160581,TO3,TO3,Liberia,RO10092158,PO10016058,PO10016058,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Air,Implantable Contraceptives,Contraceptive Implants,103915GYV01S2C7,"Levonorgestrel 75 mg/Rod w/ Trocar, 3 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,"Shanghai Dahua Pharmaceutical Co., Ltd.","3503 Changzheng Road, Chongming county, Shanghai, China",CN,DKT International Inc.,United Kingdom,FCA,DAP,6.9,6.9,25000.0,172500.0,25000.0,0.0,172500.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-7.0,1.0,2,Delivered - On Time,2021-01-13,2021,2021-01,2021,2021-Q2,2021-01-13,2021,2021-01,2021,2021-Q2,2020-04-12,2020,2020-04,2020,2020-Q3,2020-12-31,2020,2020-12,2021,2021-Q1,2021-01-04,2021,2021-01,2021,2021 Q2,2021-01-06,2021,2021-01,2021,2021-Q2,2020-04-13,,2020-04-20,2020-06-01,2020-06-09,2020-06-10,2020-07-24,2020,2020-07,2020,2020-Q4,2020-10-27,2020-10-28,2020-11-04,,2020-12-07,2021-01-01,2021-01-01,2021-01-06,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,50.0,1.0,44.0,96.0,40.0,30.0,,SD000,AGAD added.,CHANGE_ORDER_DATE,
15774,RO10090207RO10090207_919,TO3,TO3,Congo DRC,RO10090207,RO10090207_9,RO10090207,19,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,16000.0,14080.0,16000.0,0.0,14080.0,1830.87,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-10-12,2020,2020-10,2021,2021-Q1,2020-09-16,2020,2020-09,2020,2020-Q4,2020-03-10,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020-Q3,2020-08-19,2020,2020-08,2020,2020 Q4,2020-09-16,2020,2020-09,2020,2020-Q4,,,,2020-03-18,2020-03-18,2020-03-23,2020-04-22,2020,2020-04,2020,2020-Q3,2020-04-29,,2020-06-22,,2020-06-30,2020-07-05,2020-07-05,2020-09-16,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,30.0,61.0,8.0,78.0,,AD012,"""RDD is 4/1/2020, original ADD was 10/12/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-26.0
15797,RO10088244RO10088244_919,TO3,TO3,Congo DRC,RO10088244,RO10088244_9,RO10088244,19,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,12960.0,3369.6,12960.0,0.0,3369.6,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-04,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-04,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-04,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,148.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-21.0
